BASE	ESQUEMA	TABLA	FILAS	LINEAS	ESTADO
dwh	dwh	fct_personalizada_2015_07	48658	48659	OK
dwh	dwh	fct_personalizada_2015_08	47912	47913	OK
dwh	dwh	fct_personalizada_2015_09	48908	48909	OK
dwh	dwh	fct_personalizada_2015_10	50446	50447	OK
dwh	dwh	fct_personalizada_2015_11	45337	45338	OK
dwh	dwh	fct_personalizada_2015_12	52510	52511	OK
dwh	dwh	fct_personalizada_2016_01	6932	6933	OK
dwh	dwh	fct_resumen_2004_12	19	20	OK
dwh	dwh	fct_resumen_2005_01	19	20	OK
dwh	dwh	fct_resumen_2005_02	19	20	OK
dwh	dwh	fct_resumen_2005_03	19	20	OK
dwh	dwh	fct_resumen_2005_04	19	20	OK
dwh	dwh	fct_resumen_2005_05	19	20	OK
dwh	dwh	fct_resumen_2005_06	0	1	OK
dwh	dwh	fct_resumen_2005_07	0	1	OK
dwh	dwh	fct_resumen_2005_08	0	1	OK
dwh	dwh	fct_resumen_2005_09	0	1	OK
dwh	dwh	fct_resumen_2005_10	0	1	OK
dwh	dwh	fct_resumen_2005_11	0	1	OK
dwh	dwh	fct_resumen_2005_12	19	20	OK
dwh	dwh	fct_resumen_2006_01	19	20	OK
dwh	dwh	fct_resumen_2006_02	19	20	OK
dwh	dwh	fct_resumen_2006_03	19	20	OK
dwh	dwh	fct_resumen_2006_04	19	20	OK
dwh	dwh	fct_resumen_2006_05	19	20	OK
dwh	dwh	fct_resumen_2006_06	19	20	OK
dwh	dwh	fct_resumen_2006_07	19	20	OK
dwh	dwh	fct_resumen_2006_08	19	20	OK
dwh	dwh	fct_resumen_2006_09	19	20	OK
dwh	dwh	fct_resumen_2006_10	19	20	OK
dwh	dwh	fct_resumen_2006_11	19	20	OK
dwh	dwh	fct_resumen_2006_12	19	20	OK
dwh	dwh	fct_resumen_2007_01	19	20	OK
dwh	dwh	fct_resumen_2007_02	19	20	OK
dwh	dwh	fct_resumen_2007_03	19	20	OK
dwh	dwh	fct_resumen_2007_04	19	20	OK
dwh	dwh	fct_resumen_2007_05	19	20	OK
dwh	dwh	fct_resumen_2007_06	19	20	OK
dwh	dwh	fct_resumen_2007_07	19	20	OK
dwh	dwh	fct_resumen_2007_08	19	20	OK
dwh	dwh	fct_resumen_2007_09	19	20	OK
dwh	dwh	fct_resumen_2007_10	19	20	OK
dwh	dwh	fct_resumen_2007_11	19	20	OK
dwh	dwh	fct_resumen_2007_12	19	20	OK
dwh	dwh	fct_resumen_2008_01	19	20	OK
dwh	dwh	fct_resumen_2008_02	19	20	OK
dwh	dwh	fct_resumen_2008_03	19	20	OK
dwh	dwh	fct_resumen_2008_04	19	20	OK
dwh	dwh	fct_resumen_2008_05	19	20	OK
dwh	dwh	fct_resumen_2008_06	19	20	OK
dwh	dwh	fct_resumen_2008_07	19	20	OK
dwh	dwh	fct_resumen_2008_08	19	20	OK
dwh	dwh	fct_resumen_2008_09	19	20	OK
dwh	dwh	fct_resumen_2008_10	19	20	OK
dwh	dwh	fct_resumen_2008_11	19	20	OK
dwh	dwh	fct_resumen_2008_12	19	20	OK
dwh	dwh	fct_resumen_2009_01	19	20	OK
dwh	dwh	fct_resumen_2009_02	19	20	OK
dwh	dwh	fct_resumen_2009_03	19	20	OK
dwh	dwh	fct_resumen_2009_04	19	20	OK
dwh	dwh	fct_resumen_2009_05	19	20	OK
dwh	dwh	fct_resumen_2009_06	19	20	OK
dwh	dwh	fct_resumen_2009_07	19	20	OK
dwh	dwh	fct_resumen_2009_08	19	20	OK
dwh	dwh	fct_resumen_2009_09	19	20	OK
dwh	dwh	fct_resumen_2009_10	19	20	OK
dwh	dwh	fct_resumen_2009_11	20	21	OK
dwh	dwh	fct_resumen_2009_12	20	21	OK
dwh	dwh	fct_resumen_2010_01	20	21	OK
dwh	dwh	fct_resumen_2010_02	20	21	OK
dwh	dwh	fct_resumen_2010_03	20	21	OK
dwh	dwh	fct_resumen_2010_04	20	21	OK
dwh	dwh	fct_resumen_2010_05	20	21	OK
dwh	dwh	fct_resumen_2010_06	20	21	OK
dwh	dwh	fct_resumen_2010_07	20	21	OK
dwh	dwh	fct_resumen_2010_08	20	21	OK
dwh	dwh	fct_resumen_2010_09	20	21	OK
dwh	dwh	fct_resumen_2010_10	20	21	OK
dwh	dwh	fct_resumen_2010_11	20	21	OK
dwh	dwh	fct_resumen_2010_12	20	21	OK
dwh	dwh	fct_resumen_2011_01	20	21	OK
dwh	dwh	fct_resumen_2011_02	0	1	OK
dwh	dwh	fct_servicioxtraf	0	1	OK
dwh	dwh	fct_servicioxtraf_200907	58574749	58574750	OK
dwh	dwh	fct_servicioxtraf_200908	61996362	61996363	OK
dwh	dwh	fct_servicioxtraf_200909	62084860	62084861	OK
dwh	dwh	fct_servicioxtraf_200910	0	1	OK
dwh	dwh	fct_servicio_alta	0	1	OK
dwh	dwh	fct_servicio_alta_2011_09	16207960	6	VERIFICAR
dwh	dwh	fct_servicio_alta_2011_10	18228169	6	VERIFICAR
dwh	dwh	fct_servicio_alta_2011_11	18969749	18969750	OK
dwh	dwh	fct_servicio_alta_2011_12	20653116	20653117	OK
dwh	dwh	fct_servicio_alta_2012_01	20645128	20645129	OK
dwh	dwh	fct_servicio_alta_2012_02	19628002	19628003	OK
dwh	dwh	fct_servicio_alta_2012_03	21113502	21113503	OK
dwh	dwh	fct_servicio_alta_2012_04	20581842	20581843	OK
dwh	dwh	fct_servicio_alta_2012_05	22236536	6	VERIFICAR
dwh	dwh	fct_servicio_alta_2012_06	21990207	2483144	VERIFICAR
dwh	dwh	fct_servicio_alta_2012_07	22987045	6	VERIFICAR
dwh	dwh	fct_servicio_alta_2012_08	24564008	6	VERIFICAR
dwh	dwh	fct_servicio_alta_2012_09	24067848	6	VERIFICAR
dwh	dwh	fct_servicio_alta_2012_10	3132626	3132627	OK
dwh	dwh	fct_servicio_alta_2012_11	63799	63800	OK
dwh	dwh	fct_servicio_alta_2012_12	65254	65255	OK
dwh	dwh	fct_servicio_alta_2013_01	60718	60719	OK
dwh	dwh	fct_servicio_alta_2013_02	96912	96913	OK
dwh	dwh	fct_servicio_alta_2013_03	89764	89765	OK
dwh	dwh	fct_servicio_alta_2013_04	82163	82164	OK
dwh	dwh	fct_servicio_alta_2013_05	521347	521348	OK
dwh	dwh	fct_servicio_alta_2013_06	87483	87484	OK
dwh	dwh	fct_servicio_alta_2013_07	103480	103481	OK
dwh	dwh	fct_servicio_alta_2013_08	82579	82580	OK
dwh	dwh	fct_servicio_alta_2013_09	91237	91238	OK
dwh	dwh	fct_servicio_alta_2013_10	98415	98416	OK
dwh	dwh	fct_servicio_alta_2013_11	92036	92037	OK
dwh	dwh	fct_servicio_alta_2013_12	97745	97746	OK
dwh	dwh	fct_servicio_alta_2014_01	99822	99823	OK
dwh	dwh	fct_servicio_alta_2014_02	96167	96168	OK
dwh	dwh	fct_servicio_alta_2014_03	92401	92402	OK
dwh	dwh	fct_servicio_alta_2014_04	94774	94775	OK
dwh	dwh	fct_servicio_alta_2014_05	139031	139032	OK
dwh	dwh	fct_servicio_alta_2014_06	116873	116874	OK
dwh	dwh	fct_servicio_alta_2014_07	141956	141957	OK
dwh	dwh	fct_servicio_alta_2014_08	110565	110566	OK
dwh	dwh	fct_servicio_alta_2014_09	95646	95647	OK
dwh	dwh	fct_servicio_alta_2014_10	103345	103346	OK
dwh	dwh	fct_servicio_alta_2014_11	105748	105749	OK
dwh	dwh	fct_servicio_alta_2014_12	114502	114503	OK
dwh	dwh	fct_servicio_alta_2015_01	126690	126691	OK
dwh	dwh	fct_servicio_alta_2015_02	97658	97659	OK
dwh	dwh	fct_servicio_alta_2015_03	97589	97590	OK
dwh	dwh	fct_servicio_alta_2015_04	97427	97428	OK
dwh	dwh	fct_servicio_alta_2015_05	115707	115708	OK
dwh	dwh	fct_servicio_alta_2015_06	123345	123346	OK
dwh	dwh	fct_servicio_alta_2015_07	134047	134048	OK
dwh	dwh	fct_servicio_alta_2015_08	133066	133067	OK
dwh	dwh	fct_servicio_alta_2015_09	131311	131312	OK
dwh	dwh	fct_servicio_alta_2015_10	133158	133159	OK
dwh	dwh	fct_servicio_alta_2015_11	134966	134967	OK
dwh	dwh	fct_servicio_alta_2015_12	135303	135304	OK
dwh	dwh	fct_servicio_alta_2016_01	134742	134743	OK
dwh	dwh	fct_servicio_alta_2016_02	97287	97288	OK
dwh	dwh	fct_servicio_alta_2016_03	105458	105459	OK
dwh	dwh	fct_servicio_alta_2016_04	95017	95018	OK
dwh	dwh	fct_servicio_alta_2016_05	105707	105708	OK
dwh	dwh	fct_servicio_alta_2016_06	238803	238804	OK
dwh	dwh	fct_servicio_alta_2016_07	134103	134104	OK
dwh	dwh	fct_servicio_alta_2016_08	106763	106764	OK
dwh	dwh	fct_servicio_alta_2016_09	88469	88470	OK
dwh	dwh	fct_servicio_alta_2016_10	51418	51419	OK
dwh	dwh	fct_servicio_alta_2016_11	87443	87444	OK
dwh	dwh	fct_servicio_alta_2016_12	78459	78460	OK
dwh	dwh	fct_servicio_alta_2017_01	76877	76878	OK
dwh	dwh	fct_servicio_alta_2017_02	80907	80908	OK
dwh	dwh	fct_servicio_alta_2017_03	89238	89239	OK
dwh	dwh	fct_servicio_alta_2017_04	76226	76227	OK
dwh	dwh	fct_servicio_alta_2017_05	113173	113174	OK
dwh	dwh	fct_servicio_alta_2017_06	85178	85179	OK
dwh	dwh	fct_servicio_alta_2017_07	92879	92880	OK
dwh	dwh	fct_servicio_alta_2017_08	96257	96258	OK
dwh	dwh	fct_servicio_alta_2017_09	86295	86296	OK
dwh	dwh	fct_servicio_alta_2017_10	92819	92820	OK
dwh	dwh	fct_servicio_alta_2017_11	84517	84518	OK
dwh	dwh	fct_servicio_alta_2017_12	76243	76244	OK
dwh	dwh	fct_servicio_alta_2018_01	92214	92215	OK
dwh	dwh	fct_servicio_alta_2018_02	83597	83598	OK
dwh	dwh	fct_servicio_alta_2018_03	84432	84433	OK
dwh	dwh	fct_servicio_alta_2018_04	91330	91331	OK
dwh	dwh	fct_servicio_alta_2018_05	85200	85201	OK
dwh	dwh	fct_servicio_alta_2018_06	81144	81145	OK
dwh	dwh	fct_servicio_alta_2018_07	584	585	OK
dwh	dwh	fct_servicio_alta_2018_08	0	1	OK
dwh	dwh	fct_servicio_alta_2018_09	0	1	OK
dwh	dwh	fct_servicio_alta_2018_10	0	1	OK
dwh	dwh	fct_servicio_alta_2018_11	0	1	OK
dwh	dwh	fct_servicio_alta_2018_12	0	1	OK
dwh	dwh	fct_servicio_baja	0	1	OK
dwh	dwh	fct_servicio_baja_2011_09	10636515	10636516	OK
dwh	dwh	fct_servicio_baja_2011_10	16771347	6	VERIFICAR
dwh	dwh	fct_servicio_baja_2011_11	13459207	13459208	OK
dwh	dwh	fct_servicio_baja_2011_12	16536316	16536317	OK
dwh	dwh	fct_servicio_baja_2012_01	12948355	12948356	OK
dwh	dwh	fct_servicio_baja_2012_02	14483025	14483026	OK
dwh	dwh	fct_servicio_baja_2012_03	16079555	16079556	OK
dwh	dwh	fct_servicio_baja_2012_04	14944311	14944312	OK
dwh	dwh	fct_servicio_baja_2012_05	15159425	15159426	OK
dwh	dwh	fct_servicio_baja_2012_06	14214267	14214268	OK
dwh	dwh	fct_servicio_baja_2012_07	13648043	13648044	OK
dwh	dwh	fct_servicio_baja_2012_08	15424355	15424356	OK
dwh	dwh	fct_servicio_baja_2012_09	15187191	15187192	OK
dwh	dwh	fct_servicio_baja_2012_10	5879732	5879733	OK
dwh	dwh	fct_servicio_baja_2012_11	5124539	5124540	OK
dwh	dwh	fct_servicio_baja_2012_12	5780258	5780259	OK
dwh	dwh	fct_servicio_baja_2013_01	5504832	5504833	OK
dwh	dwh	fct_servicio_baja_2013_02	5964501	5964502	OK
dwh	dwh	fct_servicio_baja_2013_03	1255270	1255271	OK
dwh	dwh	fct_servicio_baja_2013_04	150591	150592	OK
dwh	dwh	fct_servicio_baja_2013_05	161867	161868	OK
dwh	dwh	fct_servicio_baja_2013_06	180810	180811	OK
dwh	dwh	fct_servicio_baja_2013_07	20502	20503	OK
dwh	dwh	fct_servicio_baja_2013_08	18702	18703	OK
dwh	dwh	fct_servicio_baja_2013_09	66012	66013	OK
dwh	dwh	fct_servicio_baja_2013_10	28787	28788	OK
dwh	dwh	fct_servicio_baja_2013_11	37057	37058	OK
dwh	dwh	fct_servicio_baja_2013_12	19241	19242	OK
dwh	dwh	fct_servicio_baja_2014_01	17512	17513	OK
dwh	dwh	fct_servicio_baja_2014_02	16706	16707	OK
dwh	dwh	fct_servicio_baja_2014_03	18229	18230	OK
dwh	dwh	fct_servicio_baja_2014_04	15614	15615	OK
dwh	dwh	fct_servicio_baja_2014_05	18027	18028	OK
dwh	dwh	fct_servicio_baja_2014_06	21739	21740	OK
dwh	dwh	fct_servicio_baja_2014_07	33858	33859	OK
dwh	dwh	fct_servicio_baja_2014_08	19890	19891	OK
dwh	dwh	fct_servicio_baja_2014_09	16474	16475	OK
dwh	dwh	fct_servicio_baja_2014_10	19335	19336	OK
dwh	dwh	fct_servicio_baja_2014_11	17919	17920	OK
dwh	dwh	fct_servicio_baja_2014_12	25585	25586	OK
dwh	dwh	fct_servicio_baja_2015_01	26393	26394	OK
dwh	dwh	fct_servicio_baja_2015_02	24343	24344	OK
dwh	dwh	fct_servicio_baja_2015_03	27092	27093	OK
dwh	dwh	fct_servicio_baja_2015_04	28417	28418	OK
dwh	dwh	fct_servicio_baja_2015_05	31519	31520	OK
dwh	dwh	fct_servicio_baja_2015_06	31924	31925	OK
dwh	dwh	fct_servicio_baja_2015_07	39132	39133	OK
dwh	dwh	fct_servicio_baja_2015_08	26616	26617	OK
dwh	dwh	fct_servicio_baja_2015_09	25872	25873	OK
dwh	dwh	fct_servicio_baja_2015_10	29084	29085	OK
dwh	dwh	fct_servicio_baja_2015_11	30194	30195	OK
dwh	dwh	fct_servicio_baja_2015_12	37306	37307	OK
dwh	dwh	fct_servicio_baja_2016_01	28142	28143	OK
dwh	dwh	fct_servicio_baja_2016_02	22184	22185	OK
dwh	dwh	fct_servicio_baja_2016_03	23173	23174	OK
dwh	dwh	fct_servicio_baja_2016_04	22701	22702	OK
dwh	dwh	fct_servicio_baja_2016_05	28570	28571	OK
dwh	dwh	fct_servicio_baja_2016_06	39171	39172	OK
dwh	dwh	fct_servicio_baja_2016_07	36455	36456	OK
dwh	dwh	fct_servicio_baja_2016_08	39910	39911	OK
dwh	dwh	fct_servicio_baja_2016_09	34415	34416	OK
dwh	dwh	fct_servicio_baja_2016_10	23060	23061	OK
dwh	dwh	fct_servicio_baja_2016_11	48632	48633	OK
dwh	dwh	fct_servicio_baja_2016_12	34530	34531	OK
dwh	dwh	fct_servicio_baja_2017_01	46192	46193	OK
dwh	dwh	fct_servicio_baja_2017_02	37011	37012	OK
dwh	dwh	fct_servicio_baja_2017_03	44890	44891	OK
dwh	dwh	fct_servicio_baja_2017_04	956016	956017	OK
dwh	dwh	fct_servicio_baja_2017_05	749586	749587	OK
dwh	dwh	fct_servicio_baja_2017_06	569703	569704	OK
dwh	dwh	fct_servicio_baja_2017_07	1585814	1585815	OK
dwh	dwh	fct_servicio_baja_2017_08	497541	497542	OK
dwh	dwh	fct_servicio_baja_2017_09	1387555	1387556	OK
dwh	dwh	fct_servicio_baja_2017_10	1000106	1000107	OK
dwh	dwh	fct_servicio_baja_2017_11	1012050	1012051	OK
dwh	dwh	fct_servicio_baja_2017_12	1141445	1141446	OK
dwh	dwh	fct_servicio_baja_2018_01	1174329	1174330	OK
dwh	dwh	fct_servicio_baja_2018_02	1065868	1065869	OK
dwh	dwh	fct_servicio_baja_2018_03	1061927	1061928	OK
dwh	dwh	fct_servicio_baja_2018_04	873281	873282	OK
dwh	dwh	fct_servicio_baja_2018_05	971305	971306	OK
dwh	dwh	fct_servicio_baja_2018_06	1066829	1066830	OK
dwh	dwh	fct_servicio_baja_2018_07	1176	1177	OK
dwh	dwh	fct_servicio_baja_2018_08	0	1	OK
dwh	dwh	fct_servicio_baja_2018_09	0	1	OK
dwh	dwh	fct_servicio_baja_2018_10	0	1	OK
dwh	dwh	fct_servicio_baja_2018_11	0	1	OK
dwh	dwh	fct_servicio_baja_2018_12	0	1	OK
dwh	dwh	fct_trafico	0	1	OK
dwh	dwh	fct_trafico_1998_01	744	745	OK
dwh	dwh	fct_trafico_1998_01_01	1797	1798	OK
dwh	dwh	fct_trafico_2004_12	39476738	39476739	OK
dwh	dwh	fct_trafico_2005_01	35990479	35990480	OK
dwh	dwh	fct_trafico_2005_02	34208108	34208109	OK
dwh	dwh	fct_trafico_2005_03	41220871	41220872	OK
dwh	dwh	fct_trafico_2005_04	40718158	40718159	OK
dwh	dwh	fct_trafico_2005_05	40201692	40201693	OK
dwh	dwh	fct_trafico_2005_06	39441876	39441877	OK
dwh	dwh	fct_trafico_2005_07	42792297	42792298	OK
dwh	dwh	fct_trafico_2005_08	43792304	43792305	OK
dwh	dwh	fct_trafico_2005_09	39596452	39596453	OK
dwh	dwh	fct_trafico_2005_10	40961427	40961428	OK
dwh	dwh	fct_trafico_2005_11	40444117	40444118	OK
dwh	dwh	fct_trafico_2005_12	51688607	51688608	OK
dwh	dwh	fct_trafico_2006_01	46749523	46749524	OK
dwh	dwh	fct_trafico_2006_02	45921106	45921107	OK
dwh	dwh	fct_trafico_2006_03	50708848	50708849	OK
dwh	dwh	fct_trafico_2006_04	50648073	50648074	OK
dwh	dwh	fct_trafico_2006_05	51909214	51909215	OK
dwh	dwh	fct_trafico_2006_06	51246326	51246327	OK
dwh	dwh	fct_trafico_2006_07	56609675	6	VERIFICAR
dwh	dwh	fct_trafico_2006_08	54656739	6	VERIFICAR
dwh	dwh	fct_trafico_2006_09	59350140	6	VERIFICAR
dwh	dwh	fct_trafico_2006_10	66509814	6	VERIFICAR
dwh	dwh	fct_trafico_2006_11	66724763	6	VERIFICAR
dwh	dwh	fct_trafico_2006_12	80143534	6	VERIFICAR
dwh	dwh	fct_trafico_2007_01	69597328	6	VERIFICAR
dwh	dwh	fct_trafico_2007_02	69802224	6	VERIFICAR
dwh	dwh	fct_trafico_2007_03	79284877	6	VERIFICAR
dwh	dwh	fct_trafico_2007_04	78586885	6	VERIFICAR
dwh	dwh	fct_trafico_2007_05	76372097	6	VERIFICAR
dwh	dwh	fct_trafico_2007_06	77954241	6	VERIFICAR
dwh	dwh	fct_trafico_2007_07_or	81922101	6	VERIFICAR
dwh	dwh	fct_trafico_2007_08	80621432	6	VERIFICAR
dwh	dwh	fct_trafico_2007_09	84572775	6	VERIFICAR
dwh	dwh	fct_trafico_2007_10	90526608	6	VERIFICAR
dwh	dwh	fct_trafico_2007_11	87475586	6	VERIFICAR
dwh	dwh	fct_trafico_2007_12	103793455	6	VERIFICAR
dwh	dwh	fct_trafico_2008_01	87122356	6	VERIFICAR
dwh	dwh	fct_trafico_2008_02	83912192	6	VERIFICAR
dwh	dwh	fct_trafico_2008_03	88891043	6	VERIFICAR
dwh	dwh	fct_trafico_2008_04	91020195	6	VERIFICAR
dwh	dwh	fct_trafico_2008_05	92385797	6	VERIFICAR
dwh	dwh	fct_trafico_2008_06	92187165	6	VERIFICAR
dwh	dwh	fct_trafico_2008_07	100996889	6	VERIFICAR
dwh	dwh	fct_trafico_2008_08	97736240	6	VERIFICAR
dwh	dwh	fct_trafico_2008_09	99022182	6	VERIFICAR
dwh	dwh	fct_trafico_2008_10	103540881	6	VERIFICAR
dwh	dwh	fct_trafico_2008_11	103444167	6	VERIFICAR
dwh	dwh	fct_trafico_2008_12	110642380	6	VERIFICAR
dwh	dwh	fct_trafico_2009_01	97746366	670008	VERIFICAR
dwh	dwh	fct_trafico_2009_02	88790782	6	VERIFICAR
dwh	dwh	fct_trafico_2009_03	94255882	6	VERIFICAR
dwh	dwh	fct_trafico_2009_04	94852694	6	VERIFICAR
dwh	dwh	fct_trafico_2009_05	94992611	6	VERIFICAR
dwh	dwh	fct_trafico_2009_06	92029460	6	VERIFICAR
dwh	dwh	fct_trafico_2009_07	100458607	6	VERIFICAR
dwh	dwh	fct_trafico_2009_08	106864047	6	VERIFICAR
dwh	dwh	fct_trafico_2009_09	106570626	6	VERIFICAR
dwh	dwh	fct_trafico_2009_10	114891320	6	VERIFICAR
dwh	dwh	fct_trafico_2009_11	112887883	6	VERIFICAR
dwh	dwh	fct_trafico_2009_12	124019453	6	VERIFICAR
dwh	dwh	fct_trafico_2010_01	112934440	6	VERIFICAR
dwh	dwh	fct_trafico_2010_02	110749257	6	VERIFICAR
dwh	dwh	fct_trafico_2010_03	123666120	6	VERIFICAR
dwh	dwh	fct_trafico_2010_04	115684094	6	VERIFICAR
dwh	dwh	fct_trafico_2010_05	119992716	6	VERIFICAR
dwh	dwh	fct_trafico_2010_06	119896715	6	VERIFICAR
dwh	dwh	fct_trafico_2010_07	129834923	6	VERIFICAR
dwh	dwh	fct_trafico_2010_08	139683138	6	VERIFICAR
dwh	dwh	fct_trafico_2010_09	140662413	6	VERIFICAR
dwh	dwh	fct_trafico_2010_10	154120728	6	VERIFICAR
dwh	dwh	fct_trafico_2010_11	164747336	11	VERIFICAR
dwh	dwh	fct_trafico_2010_12	181730214	6	VERIFICAR
dwh	dwh	fct_trafico_2011_01	167287053	6	VERIFICAR
dwh	dwh	fct_trafico_2011_02	158745498	6	VERIFICAR
dwh	dwh	fct_trafico_2011_03	177775691	6	VERIFICAR
dwh	dwh	fct_trafico_2011_04	164159534	6	VERIFICAR
dwh	dwh	fct_trafico_2011_05	168329774	6	VERIFICAR
dwh	dwh	fct_trafico_2011_06	163272432	6	VERIFICAR
dwh	dwh	fct_trafico_2011_07	170982496	11	VERIFICAR
dwh	dwh	fct_trafico_2011_08	173488377	6	VERIFICAR
dwh	dwh	fct_trafico_2011_09	169994222	6	VERIFICAR
dwh	dwh	fct_trafico_2011_10	177176657	6	VERIFICAR
dwh	dwh	fct_trafico_2011_11	172743396	6	VERIFICAR
dwh	dwh	fct_trafico_2011_12	187865549	6	VERIFICAR
dwh	dwh	fct_trafico_2012_01	169576915	6	VERIFICAR
dwh	dwh	fct_trafico_2012_02	163437378	6	VERIFICAR
dwh	dwh	fct_trafico_2012_03	180802482	6	VERIFICAR
dwh	dwh	fct_trafico_2012_04	171771264	6	VERIFICAR
dwh	dwh	fct_trafico_2012_05	183010464	6	VERIFICAR
dwh	dwh	fct_trafico_2012_06	175331618	6	VERIFICAR
dwh	dwh	fct_trafico_2012_07	181737024	6	VERIFICAR
dwh	dwh	fct_trafico_2012_08	189409329	6	VERIFICAR
dwh	dwh	fct_trafico_2012_09	185585930	6	VERIFICAR
dwh	dwh	fct_trafico_2012_10	195849113	6	VERIFICAR
dwh	dwh	fct_trafico_2012_11	188735477	6	VERIFICAR
dwh	dwh	fct_trafico_2012_12	211286007	6	VERIFICAR
dwh	dwh	fct_trafico_2013_01	183069085	6	VERIFICAR
dwh	dwh	fct_trafico_2013_02	170275559	6	VERIFICAR
dwh	dwh	fct_trafico_2013_03	184726018	6	VERIFICAR
dwh	dwh	fct_trafico_2013_04	187266372	6	VERIFICAR
dwh	dwh	fct_trafico_2013_05	178587147	6	VERIFICAR
dwh	dwh	fct_trafico_2013_06	170819238	6	VERIFICAR
dwh	dwh	fct_trafico_2013_07	188549313	6	VERIFICAR
dwh	dwh	fct_trafico_2013_08	185131051	6	VERIFICAR
dwh	dwh	fct_trafico_2013_09	184212192	6	VERIFICAR
dwh	dwh	fct_trafico_2013_10	191048660	6	VERIFICAR
dwh	dwh	fct_trafico_2013_11	178876849	6	VERIFICAR
dwh	dwh	fct_trafico_2013_12	186162458	6	VERIFICAR
dwh	dwh	fct_trafico_2014_01	160779564	6	VERIFICAR
dwh	dwh	fct_trafico_2014_02	147326616	6	VERIFICAR
dwh	dwh	fct_trafico_2014_03	155535427	6	VERIFICAR
dwh	dwh	fct_trafico_2014_04	146373034	6	VERIFICAR
dwh	dwh	fct_trafico_2014_05	165308151	6	VERIFICAR
dwh	dwh	fct_trafico_2014_06	159346408	6	VERIFICAR
dwh	dwh	fct_trafico_2014_07	172956240	6	VERIFICAR
dwh	dwh	fct_trafico_2014_08	180498124	6	VERIFICAR
dwh	dwh	fct_trafico_2014_09	179136248	6	VERIFICAR
dwh	dwh	fct_trafico_2014_10	189153292	6	VERIFICAR
dwh	dwh	fct_trafico_2014_11	179671635	6	VERIFICAR
dwh	dwh	fct_trafico_2014_12	199757172	6	VERIFICAR
dwh	dwh	fct_trafico_2015_01	180920805	6	VERIFICAR
dwh	dwh	fct_trafico_2015_02	171119739	6	VERIFICAR
dwh	dwh	fct_trafico_2015_03	185582851	6	VERIFICAR
dwh	dwh	fct_trafico_2015_04	170744790	6	VERIFICAR
dwh	dwh	fct_trafico_2015_05	172491244	6	VERIFICAR
dwh	dwh	fct_trafico_2015_06	170935201	6	VERIFICAR
dwh	dwh	fct_trafico_2015_07	192474922	6	VERIFICAR
dwh	dwh	fct_trafico_2015_08	181053836	6	VERIFICAR
dwh	dwh	fct_trafico_2015_09	176103264	6	VERIFICAR
dwh	dwh	fct_trafico_2015_10	177116629	6	VERIFICAR
dwh	dwh	fct_trafico_2015_11	161798809	6	VERIFICAR
dwh	dwh	fct_trafico_2015_12	172266012	6	VERIFICAR
dwh	dwh	fct_trafico_2016_01	150766216	6	VERIFICAR
dwh	dwh	fct_trafico_2016_02	145204951	6	VERIFICAR
dwh	dwh	fct_trafico_2016_03	148047171	6	VERIFICAR
dwh	dwh	fct_trafico_2016_04	30158311	6	VERIFICAR
dwh	dwh	fct_trafico_2098_01	14598	14599	OK
dwh	dwh	fct_trafico_2098_01_01	1244	1245	OK
dwh	dwh	fct_trafico_gprs	0	1	OK
dwh	dwh	fct_trafico_gprs_2005_01	273678	273679	OK
dwh	dwh	fct_trafico_gprs_2005_02	651650	651651	OK
dwh	dwh	fct_trafico_gprs_2005_03	899959	899960	OK
dwh	dwh	fct_trafico_gprs_2005_04	1076609	1076610	OK
dwh	dwh	fct_trafico_gprs_2005_05	1291051	1291052	OK
dwh	dwh	fct_trafico_gprs_2005_06	1571518	1571519	OK
dwh	dwh	fct_trafico_gprs_2005_07	1635371	1635372	OK
dwh	dwh	fct_trafico_gprs_2005_08	1951458	1951459	OK
dwh	dwh	fct_trafico_gprs_2005_09	2200999	2201000	OK
dwh	dwh	fct_trafico_gprs_2005_10	2644692	2644693	OK
dwh	dwh	fct_trafico_gprs_2005_11	2995471	2995472	OK
dwh	dwh	fct_trafico_gprs_2005_12	4057294	4057295	OK
dwh	dwh	fct_trafico_gprs_2006_01	4658119	4658120	OK
dwh	dwh	fct_trafico_gprs_2006_02	3602632	3602633	OK
dwh	dwh	fct_trafico_gprs_2006_03	3968470	3968471	OK
dwh	dwh	fct_trafico_gprs_2006_04	3860367	3860368	OK
dwh	dwh	fct_trafico_gprs_2006_05	4507173	4507174	OK
dwh	dwh	fct_trafico_gprs_2006_06	4850350	4850351	OK
dwh	dwh	fct_trafico_gprs_2006_07	5435593	5435594	OK
dwh	dwh	fct_trafico_gprs_2006_08	5698584	5698585	OK
dwh	dwh	fct_trafico_gprs_2006_09	6009417	6009418	OK
dwh	dwh	fct_trafico_gprs_2006_10	6467357	6467358	OK
dwh	dwh	fct_trafico_gprs_2006_11	6491821	6491822	OK
dwh	dwh	fct_trafico_gprs_2006_12	7629441	7629442	OK
dwh	dwh	fct_trafico_gprs_2007_01	7751523	7751524	OK
dwh	dwh	fct_trafico_gprs_2007_02	7742071	7742072	OK
dwh	dwh	fct_trafico_gprs_2007_03	9019818	9019819	OK
dwh	dwh	fct_trafico_gprs_2007_04	9107774	9107775	OK
dwh	dwh	fct_trafico_gprs_2007_05	10141186	10141187	OK
